respid,pv01,wghtpew,german,eastwest,dg03,yborn,sex,educ,inc,land,dg10,pv01_raw,y_afd_any,y_afd_vote,is_eligible_party_answer,is_voter_intent_sample,east_youth,age_1990,age_2023,dose_years,born_after_1990,gdr_exposed,gdr_socialized_10plus
2957,2,1.2075648348440184,1.0,1.0,2.0,2002.0,2.0,5.0,1625.0,80.0,12.0,2,0,0,1,1,1,-12.0,21.0,0.0,1,0,0
2958,3,0.5408545025487828,1.0,2.0,1.0,1976.0,1.0,5.0,3400.0,130.0,14.0,3,0,0,1,1,1,14.0,47.0,14.0,0,1,1
2959,42,1.2524284086434012,1.0,1.0,4.0,1955.0,1.0,2.0,2250.0,50.0,8.0,42,1,1,1,1,0,35.0,68.0,0.0,0,0,0
2960,2,1.2524284086434012,1.0,1.0,4.0,1985.0,1.0,4.0,4750.0,50.0,8.0,2,0,0,1,1,0,5.0,38.0,0.0,0,0,0
2961,4,1.2075648348440184,1.0,1.0,4.0,1993.0,2.0,5.0,,80.0,1.0,4,0,0,1,1,0,-3.0,30.0,0.0,1,0,0
2962,2,0.5408545025487828,1.0,2.0,1.0,1972.0,2.0,5.0,3700.0,120.0,12.0,2,0,0,1,1,1,18.0,51.0,18.0,0,1,1
2967,90,1.2038247711023997,1.0,1.0,4.0,1996.0,1.0,5.0,1313.0,50.0,8.0,90,0,0,1,1,0,-6.0,27.0,0.0,1,0,0
2968,4,1.2075648348440184,1.0,1.0,4.0,1987.0,2.0,5.0,2700.0,10.0,11.0,4,0,0,1,1,0,3.0,36.0,0.0,0,0,0
2969,6,0.5011444524580629,1.0,2.0,1.0,1953.0,1.0,3.0,1100.0,112.0,16.0,6,0,0,1,1,1,37.0,70.0,18.0,0,1,1
2970,4,1.2524284086434012,1.0,1.0,4.0,1955.0,2.0,5.0,1625.0,60.0,9.0,4,0,0,1,1,0,35.0,68.0,0.0,0,0,0
2971,6,1.2075648348440184,1.0,1.0,2.0,1976.0,2.0,2.0,1300.0,50.0,12.0,6,0,0,1,1,1,14.0,47.0,14.0,0,1,1
2973,1,1.2038247711023997,1.0,1.0,4.0,1974.0,1.0,3.0,3250.0,90.0,2.0,1,0,0,1,1,0,16.0,49.0,0.0,0,0,0
2974,2,1.2038247711023997,1.0,1.0,2.0,1965.0,2.0,3.0,1625.0,60.0,12.0,2,0,0,1,1,1,25.0,58.0,18.0,0,1,1
2975,42,0.5408545025487828,1.0,2.0,1.0,1960.0,1.0,1.0,630.0,150.0,16.0,42,1,1,1,1,1,30.0,63.0,18.0,0,1,1
2977,2,1.2038247711023997,1.0,1.0,4.0,1980.0,1.0,2.0,1900.0,50.0,8.0,2,0,0,1,1,0,10.0,43.0,0.0,0,0,0
2978,4,1.2038247711023997,1.0,1.0,4.0,1944.0,1.0,3.0,2125.0,60.0,1.0,4,0,0,1,1,0,46.0,79.0,0.0,0,0,0
2980,2,1.2038247711023997,1.0,1.0,4.0,1951.0,1.0,2.0,3250.0,50.0,8.0,2,0,0,1,1,0,39.0,72.0,0.0,0,0,0
2981,1,1.2524284086434012,1.0,1.0,4.0,1970.0,2.0,3.0,1250.0,90.0,2.0,1,0,0,1,1,0,20.0,53.0,0.0,0,0,0
2983,3,1.2524284086434012,1.0,1.0,4.0,1980.0,1.0,4.0,3800.0,90.0,2.0,3,0,0,1,1,0,10.0,43.0,0.0,0,0,0
2988,1,1.2075648348440184,1.0,1.0,4.0,1974.0,2.0,5.0,2875.0,80.0,1.0,1,0,0,1,1,0,16.0,49.0,0.0,0,0,0
2992,2,1.2524284086434012,1.0,1.0,4.0,1950.0,2.0,4.0,1500.0,30.0,8.0,2,0,0,1,1,0,40.0,73.0,0.0,0,0,0
2993,42,1.2075648348440184,1.0,1.0,4.0,1953.0,1.0,5.0,,50.0,3.0,42,1,1,1,1,0,37.0,70.0,0.0,0,0,0
2994,4,1.2075648348440184,1.0,1.0,4.0,1969.0,1.0,5.0,4800.0,60.0,6.0,4,0,0,1,1,0,21.0,54.0,0.0,0,0,0
2995,1,1.2038247711023997,1.0,1.0,4.0,1962.0,2.0,3.0,563.0,50.0,8.0,1,0,0,1,1,0,28.0,61.0,0.0,0,0,0
2996,4,1.2038247711023997,1.0,1.0,4.0,1968.0,1.0,5.0,2500.0,50.0,8.0,4,0,0,1,1,0,22.0,55.0,0.0,0,0,0
2997,42,0.5408545025487828,1.0,2.0,1.0,1964.0,2.0,3.0,1400.0,140.0,17.0,42,1,1,1,1,1,26.0,59.0,18.0,0,1,1
2998,2,1.2038247711023997,1.0,1.0,4.0,1957.0,1.0,5.0,2375.0,80.0,9.0,2,0,0,1,1,0,33.0,66.0,0.0,0,0,0
3001,1,0.5445972257083529,1.0,2.0,1.0,1935.0,1.0,2.0,1625.0,160.0,17.0,1,0,0,1,1,1,55.0,88.0,18.0,0,1,1
3003,6,0.5011444524580629,1.0,2.0,1.0,1967.0,2.0,3.0,1800.0,130.0,14.0,6,0,0,1,1,1,23.0,56.0,18.0,0,1,1
3004,2,1.2524284086434012,1.0,1.0,4.0,1989.0,1.0,5.0,3000.0,90.0,2.0,2,0,0,1,1,0,1.0,34.0,0.0,0,0,0
3005,3,1.2524284086434012,1.0,1.0,4.0,2001.0,1.0,3.0,2000.0,90.0,2.0,3,0,0,1,1,0,-11.0,22.0,0.0,1,0,0
3006,6,0.5445972257083529,1.0,2.0,1.0,1964.0,1.0,3.0,2125.0,140.0,15.0,6,0,0,1,1,1,26.0,59.0,18.0,0,1,1
3007,4,1.2524284086434012,1.0,1.0,4.0,1997.0,1.0,4.0,2400.0,80.0,1.0,4,0,0,1,1,0,-7.0,26.0,0.0,1,0,0
3009,4,1.2524284086434012,1.0,1.0,4.0,1991.0,2.0,5.0,2400.0,50.0,8.0,4,0,0,1,1,0,-1.0,32.0,0.0,1,0,0
3011,6,0.5011444524580629,1.0,2.0,3.0,1956.0,1.0,5.0,4500.0,112.0,2.0,6,0,0,1,1,0,34.0,67.0,0.0,0,0,0
3013,4,1.2524284086434012,1.0,1.0,4.0,1968.0,1.0,5.0,3000.0,50.0,8.0,4,0,0,1,1,0,22.0,55.0,0.0,0,0,0
3014,3,0.5445972257083529,1.0,2.0,3.0,1966.0,2.0,5.0,3250.0,130.0,8.0,3,0,0,1,1,0,24.0,57.0,0.0,0,0,0
3018,2,1.2038247711023997,1.0,1.0,4.0,1963.0,1.0,2.0,1063.0,70.0,9.0,2,0,0,1,1,0,27.0,60.0,0.0,0,0,0
3019,3,1.2038247711023997,1.0,1.0,4.0,1991.0,2.0,4.0,2375.0,80.0,1.0,3,0,0,1,1,0,-1.0,32.0,0.0,1,0,0
3022,1,1.2038247711023997,1.0,1.0,4.0,1988.0,1.0,5.0,3250.0,70.0,9.0,1,0,0,1,1,0,2.0,35.0,0.0,0,0,0
3023,1,1.2038247711023997,1.0,1.0,4.0,1948.0,1.0,2.0,938.0,30.0,7.0,1,0,0,1,1,0,42.0,75.0,0.0,0,0,0
3024,4,1.2075648348440184,1.0,1.0,4.0,1963.0,2.0,5.0,1400.0,90.0,2.0,4,0,0,1,1,0,27.0,60.0,0.0,0,0,0
3025,6,0.5011444524580629,1.0,2.0,1.0,1971.0,2.0,3.0,1700.0,140.0,15.0,6,0,0,1,1,1,19.0,52.0,18.0,0,1,1
3026,4,1.2038247711023997,1.0,1.0,2.0,1981.0,1.0,5.0,3750.0,80.0,15.0,4,0,0,1,1,1,9.0,42.0,9.0,0,1,0
3028,1,1.2038247711023997,1.0,1.0,4.0,1940.0,1.0,4.0,3750.0,60.0,2.0,1,0,0,1,1,0,50.0,83.0,0.0,0,0,0
3029,90,1.2038247711023997,1.0,1.0,4.0,1968.0,2.0,5.0,450.0,90.0,2.0,90,0,0,1,1,0,22.0,55.0,0.0,0,0,0
3030,1,1.2075648348440184,1.0,1.0,4.0,1979.0,1.0,4.0,2875.0,60.0,2.0,1,0,0,1,1,0,11.0,44.0,0.0,0,0,0
3031,90,1.2038247711023997,1.0,1.0,4.0,1956.0,2.0,5.0,1875.0,30.0,7.0,90,0,0,1,1,0,34.0,67.0,0.0,0,0,0
3033,6,1.2524284086434012,1.0,1.0,4.0,1969.0,2.0,2.0,563.0,10.0,5.0,6,0,0,1,1,0,21.0,54.0,0.0,0,0,0
3034,2,0.5445972257083529,1.0,2.0,1.0,1967.0,2.0,4.0,2375.0,120.0,12.0,2,0,0,1,1,1,23.0,56.0,18.0,0,1,1
3036,1,1.2524284086434012,1.0,1.0,4.0,1988.0,1.0,3.0,2500.0,30.0,7.0,1,0,0,1,1,0,2.0,35.0,0.0,0,0,0
3037,1,1.2075648348440184,1.0,1.0,4.0,1978.0,2.0,3.0,1200.0,90.0,2.0,1,0,0,1,1,0,12.0,45.0,0.0,0,0,0
3038,42,1.2075648348440184,1.0,1.0,4.0,1983.0,1.0,4.0,2875.0,90.0,2.0,42,1,1,1,1,0,7.0,40.0,0.0,0,0,0
3039,2,1.2038247711023997,1.0,1.0,4.0,1988.0,1.0,4.0,3600.0,90.0,2.0,2,0,0,1,1,0,2.0,35.0,0.0,0,0,0
3040,4,1.2075648348440184,1.0,1.0,4.0,1971.0,1.0,5.0,5000.0,70.0,9.0,4,0,0,1,1,0,19.0,52.0,0.0,0,0,0
3041,2,1.2075648348440184,1.0,1.0,4.0,1935.0,1.0,2.0,,50.0,8.0,2,0,0,1,1,0,55.0,88.0,0.0,0,0,0
3044,4,1.2524284086434012,1.0,1.0,4.0,1968.0,1.0,5.0,2600.0,50.0,8.0,4,0,0,1,1,0,22.0,55.0,0.0,0,0,0
3045,3,1.2038247711023997,1.0,1.0,2.0,1978.0,2.0,5.0,3700.0,30.0,14.0,3,0,0,1,1,1,12.0,45.0,12.0,0,1,1
3046,6,0.5011444524580629,1.0,2.0,1.0,1944.0,2.0,5.0,1900.0,130.0,14.0,6,0,0,1,1,1,46.0,79.0,18.0,0,1,1
3047,2,1.2524284086434012,1.0,1.0,4.0,1993.0,1.0,5.0,4200.0,70.0,9.0,2,0,0,1,1,0,-3.0,30.0,0.0,1,0,0
3048,2,1.2524284086434012,1.0,1.0,4.0,1946.0,1.0,2.0,1200.0,90.0,2.0,2,0,0,1,1,0,44.0,77.0,0.0,0,0,0
3049,1,1.2524284086434012,1.0,1.0,4.0,1974.0,1.0,4.0,4800.0,90.0,2.0,1,0,0,1,1,0,16.0,49.0,0.0,0,0,0
3050,4,1.2524284086434012,1.0,1.0,4.0,1987.0,1.0,5.0,3500.0,60.0,7.0,4,0,0,1,1,0,3.0,36.0,0.0,0,0,0
3051,2,1.2524284086434012,1.0,1.0,4.0,1993.0,1.0,4.0,2960.0,50.0,8.0,2,0,0,1,1,0,-3.0,30.0,0.0,1,0,0
3053,2,0.5011444524580629,1.0,2.0,1.0,1953.0,2.0,3.0,1875.0,140.0,15.0,2,0,0,1,1,1,37.0,70.0,18.0,0,1,1
3054,1,0.5445972257083529,1.0,2.0,1.0,1986.0,1.0,2.0,1625.0,130.0,14.0,1,0,0,1,1,1,4.0,37.0,4.0,0,1,0
3055,3,1.2075648348440184,1.0,1.0,4.0,1979.0,2.0,5.0,1313.0,70.0,9.0,3,0,0,1,1,0,11.0,44.0,0.0,0,0,0
3058,42,1.2524284086434012,1.0,1.0,4.0,1984.0,2.0,3.0,1250.0,111.0,4.0,42,1,1,1,1,0,6.0,39.0,0.0,0,0,0
3059,6,0.5408545025487828,1.0,2.0,1.0,1961.0,2.0,3.0,,150.0,16.0,6,0,0,1,1,1,29.0,62.0,18.0,0,1,1
3061,4,1.2038247711023997,1.0,1.0,4.0,1984.0,1.0,4.0,2375.0,90.0,2.0,4,0,0,1,1,0,6.0,39.0,0.0,0,0,0
3063,1,1.2038247711023997,1.0,1.0,4.0,1984.0,2.0,4.0,2200.0,50.0,8.0,1,0,0,1,1,0,6.0,39.0,0.0,0,0,0
3065,2,0.5445972257083529,1.0,2.0,1.0,2002.0,1.0,5.0,938.0,112.0,13.0,2,0,0,1,1,1,-12.0,21.0,0.0,1,0,0
3066,42,1.2038247711023997,2.0,1.0,4.0,1988.0,1.0,3.0,2125.0,40.0,7.0,42,1,1,1,1,0,2.0,35.0,0.0,0,0,0
3067,42,0.5408545025487828,1.0,2.0,1.0,1943.0,2.0,4.0,,120.0,12.0,42,1,1,1,1,1,47.0,80.0,18.0,0,1,1
3068,2,1.2038247711023997,1.0,1.0,4.0,1958.0,2.0,3.0,2375.0,70.0,9.0,2,0,0,1,1,0,32.0,65.0,0.0,0,0,0
3070,4,1.2075648348440184,1.0,1.0,4.0,1979.0,1.0,4.0,6300.0,30.0,7.0,4,0,0,1,1,0,11.0,44.0,0.0,0,0,0
3071,1,0.5408545025487828,1.0,2.0,1.0,1937.0,1.0,2.0,,130.0,14.0,1,0,0,1,1,1,53.0,86.0,18.0,0,1,1
3072,1,1.2038247711023997,1.0,1.0,4.0,1993.0,1.0,4.0,2625.0,60.0,6.0,1,0,0,1,1,0,-3.0,30.0,0.0,1,0,0
3074,2,1.2524284086434012,1.0,1.0,4.0,1956.0,1.0,2.0,3750.0,70.0,9.0,2,0,0,1,1,0,34.0,67.0,0.0,0,0,0
3077,4,1.2075648348440184,1.0,1.0,4.0,1949.0,1.0,5.0,3500.0,90.0,6.0,4,0,0,1,1,0,41.0,74.0,0.0,0,0,0
3079,42,1.2038247711023997,1.0,1.0,4.0,1981.0,2.0,4.0,1875.0,90.0,2.0,42,1,1,1,1,0,9.0,42.0,0.0,0,0,0
3080,2,1.2038247711023997,1.0,1.0,4.0,1990.0,1.0,5.0,3250.0,90.0,2.0,2,0,0,1,1,0,0.0,33.0,0.0,0,0,0
3081,4,1.2038247711023997,1.0,1.0,4.0,1964.0,1.0,5.0,4750.0,10.0,7.0,4,0,0,1,1,0,26.0,59.0,0.0,0,0,0
3082,4,1.2038247711023997,1.0,1.0,4.0,1997.0,2.0,5.0,563.0,90.0,2.0,4,0,0,1,1,0,-7.0,26.0,0.0,1,0,0
3083,1,1.2038247711023997,1.0,1.0,4.0,1982.0,1.0,5.0,3250.0,60.0,7.0,1,0,0,1,1,0,8.0,41.0,0.0,0,0,0
3084,4,0.5011444524580629,1.0,2.0,1.0,1958.0,2.0,3.0,1800.0,160.0,17.0,4,0,0,1,1,1,32.0,65.0,18.0,0,1,1
3086,90,0.5011444524580629,1.0,2.0,1.0,1978.0,1.0,3.0,2600.0,130.0,14.0,90,0,0,1,1,1,12.0,45.0,12.0,0,1,1
3087,2,0.5011444524580629,1.0,2.0,1.0,1945.0,2.0,3.0,1650.0,150.0,16.0,2,0,0,1,1,1,45.0,78.0,18.0,0,1,1
3088,1,0.5445972257083529,1.0,2.0,1.0,1966.0,1.0,3.0,2125.0,160.0,17.0,1,0,0,1,1,1,24.0,57.0,18.0,0,1,1
3089,4,0.5408545025487828,1.0,2.0,1.0,1976.0,2.0,4.0,2082.0,140.0,15.0,4,0,0,1,1,1,14.0,47.0,14.0,0,1,1
3090,2,1.2524284086434012,1.0,1.0,4.0,2004.0,1.0,2.0,700.0,90.0,2.0,2,0,0,1,1,0,-14.0,19.0,0.0,1,0,0
3092,1,0.5445972257083529,1.0,2.0,1.0,1940.0,2.0,2.0,1625.0,112.0,13.0,1,0,0,1,1,1,50.0,83.0,18.0,0,1,1
3094,4,1.2524284086434012,1.0,1.0,4.0,1999.0,1.0,5.0,2300.0,50.0,8.0,4,0,0,1,1,0,-9.0,24.0,0.0,1,0,0
3095,1,1.2038247711023997,1.0,1.0,4.0,1949.0,2.0,2.0,1313.0,90.0,2.0,1,0,0,1,1,0,41.0,74.0,0.0,0,0,0
3096,90,1.2524284086434012,1.0,1.0,4.0,1958.0,1.0,2.0,1100.0,80.0,1.0,90,0,0,1,1,0,32.0,65.0,0.0,0,0,0
3097,3,1.2075648348440184,1.0,1.0,4.0,1987.0,2.0,4.0,2500.0,50.0,8.0,3,0,0,1,1,0,3.0,36.0,0.0,0,0,0
3098,1,1.2524284086434012,1.0,1.0,4.0,1966.0,1.0,3.0,,50.0,8.0,1,0,0,1,1,0,24.0,57.0,0.0,0,0,0
3102,4,1.2075648348440184,1.0,1.0,4.0,1982.0,1.0,3.0,3250.0,50.0,8.0,4,0,0,1,1,0,8.0,41.0,0.0,0,0,0
3103,2,1.2038247711023997,1.0,1.0,4.0,1934.0,2.0,,,60.0,6.0,2,0,0,1,1,0,56.0,89.0,0.0,0,0,0
3104,4,1.2075648348440184,1.0,1.0,4.0,1993.0,1.0,5.0,,50.0,8.0,4,0,0,1,1,0,-3.0,30.0,0.0,1,0,0
3105,3,0.5445972257083529,1.0,2.0,1.0,1978.0,1.0,3.0,2625.0,120.0,12.0,3,0,0,1,1,1,12.0,45.0,12.0,0,1,1
3106,3,1.2038247711023997,1.0,1.0,4.0,1982.0,1.0,5.0,1313.0,50.0,8.0,3,0,0,1,1,0,8.0,41.0,0.0,0,0,0
3109,3,1.2524284086434012,1.0,1.0,4.0,1989.0,1.0,2.0,2400.0,10.0,11.0,3,0,0,1,1,0,1.0,34.0,0.0,0,0,0
3110,2,0.5408545025487828,1.0,2.0,1.0,1976.0,1.0,4.0,,120.0,12.0,2,0,0,1,1,1,14.0,47.0,14.0,0,1,1
3112,2,1.2524284086434012,1.0,1.0,4.0,1959.0,1.0,2.0,2125.0,50.0,8.0,2,0,0,1,1,0,31.0,64.0,0.0,0,0,0
3113,2,1.2038247711023997,1.0,1.0,4.0,1961.0,1.0,2.0,3000.0,90.0,6.0,2,0,0,1,1,0,29.0,62.0,0.0,0,0,0
3115,6,0.5445972257083529,1.0,2.0,1.0,1962.0,2.0,3.0,1438.0,120.0,12.0,6,0,0,1,1,1,28.0,61.0,18.0,0,1,1
3117,1,1.2075648348440184,1.0,1.0,4.0,1986.0,1.0,3.0,4000.0,70.0,9.0,1,0,0,1,1,0,4.0,37.0,0.0,0,0,0
3118,2,1.2524284086434012,1.0,1.0,4.0,1976.0,2.0,5.0,2200.0,30.0,7.0,2,0,0,1,1,0,14.0,47.0,0.0,0,0,0
3119,42,0.5408545025487828,1.0,2.0,1.0,1957.0,1.0,3.0,1438.0,160.0,17.0,42,1,1,1,1,1,33.0,66.0,18.0,0,1,1
3120,3,1.2524284086434012,1.0,1.0,4.0,1964.0,2.0,2.0,1200.0,90.0,2.0,3,0,0,1,1,0,26.0,59.0,0.0,0,0,0
3123,6,0.5445972257083529,1.0,2.0,1.0,1974.0,1.0,3.0,1875.0,120.0,12.0,6,0,0,1,1,1,16.0,49.0,16.0,0,1,1
3124,1,1.2524284086434012,1.0,1.0,4.0,1966.0,2.0,2.0,2000.0,90.0,2.0,1,0,0,1,1,0,24.0,57.0,0.0,0,0,0
3125,4,1.2038247711023997,1.0,1.0,4.0,1999.0,1.0,5.0,150.0,70.0,9.0,4,0,0,1,1,0,-9.0,24.0,0.0,1,0,0
3126,1,1.2075648348440184,1.0,1.0,4.0,1966.0,2.0,3.0,1000.0,30.0,7.0,1,0,0,1,1,0,24.0,57.0,0.0,0,0,0
3127,42,0.5011444524580629,1.0,2.0,1.0,1967.0,1.0,3.0,3500.0,160.0,15.0,42,1,1,1,1,1,23.0,56.0,18.0,0,1,1
3130,1,1.2075648348440184,1.0,1.0,4.0,1953.0,1.0,3.0,2600.0,50.0,8.0,1,0,0,1,1,0,37.0,70.0,0.0,0,0,0
3132,6,1.2524284086434012,1.0,1.0,4.0,1960.0,1.0,5.0,,30.0,7.0,6,0,0,1,1,0,30.0,63.0,0.0,0,0,0
3135,3,0.5445972257083529,1.0,2.0,1.0,1954.0,2.0,5.0,1438.0,160.0,17.0,3,0,0,1,1,1,36.0,69.0,18.0,0,1,1
3136,42,0.5408545025487828,1.0,2.0,1.0,1966.0,2.0,4.0,1188.0,112.0,13.0,42,1,1,1,1,1,24.0,57.0,18.0,0,1,1
3138,1,0.5011444524580629,1.0,2.0,1.0,1939.0,2.0,2.0,932.0,150.0,16.0,1,0,0,1,1,1,51.0,84.0,18.0,0,1,1
3140,2,1.2524284086434012,1.0,1.0,4.0,1956.0,1.0,2.0,1800.0,30.0,7.0,2,0,0,1,1,0,34.0,67.0,0.0,0,0,0
3141,1,1.2524284086434012,1.0,1.0,4.0,1988.0,2.0,5.0,3700.0,30.0,8.0,1,0,0,1,1,0,2.0,35.0,0.0,0,0,0
3142,3,1.2524284086434012,1.0,1.0,4.0,1950.0,2.0,3.0,3500.0,20.0,11.0,3,0,0,1,1,0,40.0,73.0,0.0,0,0,0
3143,3,0.5408545025487828,1.0,2.0,1.0,1979.0,2.0,5.0,2000.0,140.0,15.0,3,0,0,1,1,1,11.0,44.0,11.0,0,1,1
3147,4,1.2524284086434012,1.0,1.0,4.0,1959.0,1.0,5.0,3500.0,80.0,1.0,4,0,0,1,1,0,31.0,64.0,0.0,0,0,0
3148,3,1.2524284086434012,1.0,1.0,4.0,1964.0,1.0,4.0,6450.0,70.0,9.0,3,0,0,1,1,0,26.0,59.0,0.0,0,0,0
3149,4,0.5011444524580629,1.0,2.0,1.0,2004.0,1.0,7.0,,150.0,16.0,4,0,0,1,1,1,-14.0,19.0,0.0,1,0,0
3151,1,0.5011444524580629,1.0,2.0,3.0,1995.0,1.0,5.0,2500.0,140.0,7.0,1,0,0,1,1,0,-5.0,28.0,0.0,1,0,0
3153,1,0.5408545025487828,1.0,2.0,1.0,1950.0,2.0,2.0,,160.0,17.0,1,0,0,1,1,1,40.0,73.0,18.0,0,1,1
3154,1,1.2038247711023997,1.0,1.0,4.0,1953.0,2.0,5.0,563.0,20.0,10.0,1,0,0,1,1,0,37.0,70.0,0.0,0,0,0
3155,2,1.2524284086434012,1.0,1.0,4.0,1980.0,2.0,3.0,2800.0,30.0,8.0,2,0,0,1,1,0,10.0,43.0,0.0,0,0,0
3157,2,1.2075648348440184,1.0,1.0,4.0,1980.0,1.0,4.0,2400.0,50.0,8.0,2,0,0,1,1,0,10.0,43.0,0.0,0,0,0
3158,1,1.2524284086434012,1.0,1.0,4.0,1979.0,1.0,3.0,1200.0,60.0,6.0,1,0,0,1,1,0,11.0,44.0,0.0,0,0,0
3161,2,1.2038247711023997,1.0,1.0,4.0,1963.0,2.0,2.0,1438.0,50.0,8.0,2,0,0,1,1,0,27.0,60.0,0.0,0,0,0
3163,3,1.2524284086434012,1.0,1.0,4.0,1979.0,2.0,5.0,3600.0,50.0,7.0,3,0,0,1,1,0,11.0,44.0,0.0,0,0,0
3164,3,1.2524284086434012,1.0,1.0,4.0,1951.0,2.0,5.0,2125.0,90.0,2.0,3,0,0,1,1,0,39.0,72.0,0.0,0,0,0
3165,2,1.2038247711023997,1.0,1.0,4.0,1966.0,2.0,5.0,3250.0,60.0,6.0,2,0,0,1,1,0,24.0,57.0,0.0,0,0,0
3167,90,0.5011444524580629,1.0,2.0,1.0,1980.0,1.0,5.0,2000.0,120.0,12.0,90,0,0,1,1,1,10.0,43.0,10.0,0,1,1
3170,4,1.2524284086434012,1.0,1.0,4.0,1964.0,1.0,3.0,,40.0,3.0,4,0,0,1,1,0,26.0,59.0,0.0,0,0,0
3171,2,1.2524284086434012,1.0,1.0,4.0,2002.0,2.0,5.0,688.0,50.0,8.0,2,0,0,1,1,0,-12.0,21.0,0.0,1,0,0
3172,42,0.5445972257083529,1.0,2.0,1.0,1961.0,1.0,1.0,688.0,120.0,12.0,42,1,1,1,1,1,29.0,62.0,18.0,0,1,1
3173,1,1.2038247711023997,1.0,1.0,4.0,1962.0,2.0,3.0,1875.0,90.0,2.0,1,0,0,1,1,0,28.0,61.0,0.0,0,0,0
3177,4,1.2524284086434012,1.0,1.0,4.0,1978.0,2.0,5.0,1500.0,70.0,9.0,4,0,0,1,1,0,12.0,45.0,0.0,0,0,0
3178,1,1.2524284086434012,1.0,1.0,4.0,1958.0,1.0,4.0,4000.0,50.0,8.0,1,0,0,1,1,0,32.0,65.0,0.0,0,0,0
3179,4,1.2524284086434012,1.0,1.0,4.0,1999.0,1.0,5.0,875.0,60.0,6.0,4,0,0,1,1,0,-9.0,24.0,0.0,1,0,0
3180,4,0.5445972257083529,1.0,2.0,3.0,1980.0,1.0,5.0,4250.0,112.0,11.0,4,0,0,1,1,0,10.0,43.0,0.0,0,0,0
3181,4,1.2038247711023997,1.0,1.0,4.0,1961.0,2.0,4.0,1625.0,50.0,8.0,4,0,0,1,1,0,29.0,62.0,0.0,0,0,0
3182,2,0.5011444524580629,1.0,2.0,3.0,1996.0,2.0,5.0,2200.0,150.0,2.0,2,0,0,1,1,0,-6.0,27.0,0.0,1,0,0
3183,42,0.5011444524580629,1.0,2.0,1.0,1967.0,2.0,3.0,2400.0,140.0,15.0,42,1,1,1,1,1,23.0,56.0,18.0,0,1,1
3184,1,1.2524284086434012,1.0,1.0,4.0,1960.0,1.0,5.0,11000.0,20.0,8.0,1,0,0,1,1,0,30.0,63.0,0.0,0,0,0
3187,1,1.2075648348440184,1.0,1.0,4.0,1947.0,1.0,2.0,2375.0,60.0,6.0,1,0,0,1,1,0,43.0,76.0,0.0,0,0,0
3190,1,1.2038247711023997,1.0,1.0,4.0,1941.0,2.0,2.0,813.0,80.0,1.0,1,0,0,1,1,0,49.0,82.0,0.0,0,0,0
3191,4,1.2075648348440184,1.0,1.0,4.0,1963.0,1.0,5.0,2500.0,30.0,7.0,4,0,0,1,1,0,27.0,60.0,0.0,0,0,0
3192,3,0.5445972257083529,1.0,2.0,1.0,1987.0,2.0,5.0,3700.0,120.0,13.0,3,0,0,1,1,1,3.0,36.0,3.0,0,1,0
3194,3,1.2075648348440184,1.0,1.0,4.0,1997.0,2.0,5.0,1268.0,10.0,11.0,3,0,0,1,1,0,-7.0,26.0,0.0,1,0,0
3197,1,1.2075648348440184,1.0,1.0,4.0,1967.0,2.0,3.0,2300.0,30.0,7.0,1,0,0,1,1,0,23.0,56.0,0.0,0,0,0
3198,1,1.2524284086434012,1.0,1.0,4.0,1957.0,2.0,2.0,1060.0,80.0,1.0,1,0,0,1,1,0,33.0,66.0,0.0,0,0,0
3199,1,1.2075648348440184,1.0,1.0,4.0,1964.0,1.0,3.0,7500.0,30.0,7.0,1,0,0,1,1,0,26.0,59.0,0.0,0,0,0
3200,6,0.5445972257083529,1.0,2.0,1.0,1969.0,2.0,3.0,2875.0,140.0,15.0,6,0,0,1,1,1,21.0,54.0,18.0,0,1,1
3203,4,1.2038247711023997,1.0,1.0,4.0,1951.0,2.0,5.0,,20.0,4.0,4,0,0,1,1,0,39.0,72.0,0.0,0,0,0
3204,1,1.2075648348440184,1.0,1.0,4.0,1986.0,2.0,4.0,1600.0,50.0,8.0,1,0,0,1,1,0,4.0,37.0,0.0,0,0,0
3205,4,1.2038247711023997,1.0,1.0,4.0,1995.0,1.0,5.0,812.0,30.0,7.0,4,0,0,1,1,0,-5.0,28.0,0.0,1,0,0
3206,3,1.2524284086434012,1.0,1.0,4.0,1943.0,2.0,3.0,1600.0,50.0,8.0,3,0,0,1,1,0,47.0,80.0,0.0,0,0,0
3207,1,1.2524284086434012,1.0,1.0,4.0,1986.0,1.0,3.0,2300.0,50.0,8.0,1,0,0,1,1,0,4.0,37.0,0.0,0,0,0
3208,4,1.2038247711023997,1.0,1.0,4.0,1961.0,1.0,3.0,2125.0,50.0,8.0,4,0,0,1,1,0,29.0,62.0,0.0,0,0,0
3210,2,1.2075648348440184,1.0,1.0,4.0,1956.0,2.0,3.0,800.0,20.0,5.0,2,0,0,1,1,0,34.0,67.0,0.0,0,0,0
3212,2,1.2038247711023997,1.0,1.0,4.0,1930.0,1.0,3.0,1875.0,30.0,7.0,2,0,0,1,1,0,60.0,93.0,0.0,0,0,0
3214,90,1.2038247711023997,1.0,1.0,4.0,1961.0,1.0,5.0,3800.0,111.0,4.0,90,0,0,1,1,0,29.0,62.0,0.0,0,0,0
